,Year,ST,GO,RV,"GO_City, Town Vlg",GO_Co-op Utility,GO_College or Univ,GO_County/Parish,GO_Direct Issuer,GO_District,GO_Indian Tribe,GO_Local Authority,GO_State Authority,GO_State/Province,"RV_City, Town Vlg",RV_Co-op Utility,RV_College or Univ,RV_County/Parish,RV_Direct Issuer,RV_District,RV_Indian Tribe,RV_Local Authority,RV_State Authority,RV_State/Province,GO_Development,GO_Education,GO_Electric Power,GO_Environmental Facilities,GO_General Purpose,GO_Healthcare,GO_Housing,GO_Public Facilities,GO_Transportation,GO_Utilities,RV_Development,RV_Education,RV_Electric Power,RV_Environmental Facilities,RV_General Purpose,RV_Healthcare,RV_Housing,RV_Public Facilities,RV_Transportation,RV_Utilities,Region,person_income,population,per_cap_person_income,GO_percapita,RV_percapita,"GO_City, Town Vlg_percapita",GO_Co-op Utility_percapita,GO_College or Univ_percapita,GO_County/Parish_percapita,GO_Direct Issuer_percapita,GO_District_percapita,GO_Indian Tribe_percapita,GO_Local Authority_percapita,GO_State Authority_percapita,GO_State/Province_percapita,"RV_City, Town Vlg_percapita",RV_Co-op Utility_percapita,RV_College or Univ_percapita,RV_County/Parish_percapita,RV_Direct Issuer_percapita,RV_District_percapita,RV_Indian Tribe_percapita,RV_Local Authority_percapita,RV_State Authority_percapita,RV_State/Province_percapita,GO_Development_percapita,GO_Education_percapita,GO_Electric Power_percapita,GO_Environmental Facilities_percapita,GO_General Purpose_percapita,GO_Healthcare_percapita,GO_Housing_percapita,GO_Public Facilities_percapita,GO_Transportation_percapita,GO_Utilities_percapita,RV_Development_percapita,RV_Education_percapita,RV_Electric Power_percapita,RV_Environmental Facilities_percapita,RV_General Purpose_percapita,RV_Healthcare_percapita,RV_Housing_percapita,RV_Public Facilities_percapita,RV_Transportation_percapita,RV_Utilities_percapita,State or Region name,Region code
282,2007,28,834279965.628,1814699348.19,119689602.414,0.0,0.0,31479890.1767,0.0,149325131.516,0.0,0.0,29813677.6141,503971663.907,17311843.7323,0.0,0.0,34948546.5177,0.0,11328149.5609,0.0,62682078.2596,1672825016.24,15603713.8725,3248590.53088,145898392.472,0.0,0.0,621471087.544,0.0,0.0,16111961.1007,40350638.1908,7199295.78941,784770398.005,157577599.396,165484249.576,20958648.5863,120276444.575,179751849.601,125227925.303,107250644.478,44898664.9341,108502923.731,5.0,86511198.0,2928350.0,29543.0,284.897626864,619.700291354,40.8727107123,0.0,0.0,10.7500436002,0.0,50.9929248606,0.0,0.0,10.1810499476,172.100897743,5.91180826483,0.0,0.0,11.934552399,0.0,3.86844112245,0.0,21.405254925,571.251734336,5.3285003065,1.10935869376,49.8227303675,0.0,0.0,212.225685982,0.0,0.0,5.50206126342,13.7793085495,2.45848200844,267.990642514,53.8110538004,56.511089718,7.15715286299,41.0731109925,61.3833215294,42.7639883564,36.6249404881,15.3324107207,37.0525803717,Southeast Region,5
283,2007,37,2428929222.64,3188470647.41,221759268.962,0.0,0.0,1439434745.25,0.0,23348982.4576,0.0,2670131.8299,0.0,741716094.146,519203361.767,0.0,333363024.752,472161675.015,0.0,0.0,0.0,820499654.182,1043242931.7,0.0,0.0,461478003.898,0.0,0.0,1784749439.36,0.0,3667763.50261,0.0,133894326.494,45139689.3928,126595477.124,580386896.653,30138536.6672,140695407.96,690949007.608,929233123.048,42367908.1173,128319325.97,178069918.052,341715046.214,5.0,320002877.0,9118037.0,35096.0,266.387296152,349.688276919,24.3209441859,0.0,0.0,157.866736585,0.0,2.56074662316,0.0,0.292840644307,0.0,81.346028114,56.942449539,0.0,36.5608326389,51.7832593809,0.0,0.0,0.0,89.9864361356,114.415299225,0.0,0.0,50.6115520148,0.0,0.0,195.738341417,0.0,0.402253632291,0.0,14.6845561708,4.9505929174,13.8840714425,63.6526147737,3.30537556134,15.4304493347,75.778263195,101.911532389,4.646604101,14.0731306497,19.5294138477,37.4768216244,Southeast Region,5
284,2007,45,1255721711.06,1882786661.92,52794835.789,0.0,0.0,362563661.895,0.0,803135413.829,0.0,12077421.2479,0.0,25150378.3036,144855699.704,0.0,0.0,119541843.942,0.0,271555970.071,0.0,130917150.462,1215915997.74,0.0,0.0,824984804.98,0.0,12077421.2479,237136629.43,0.0,0.0,8912665.31134,157189864.398,15420325.6974,157548257.288,329260369.291,121518244.504,55205080.3764,259714333.62,431680045.271,98140967.8704,0.0,226788296.691,202931067.005,5.0,144182226.0,4444110.0,32443.0,282.558647528,423.658879262,11.8797320024,0.0,0.0,81.5829630444,0.0,180.719067221,0.0,2.717624282,0.0,5.6592609777,32.5949852061,0.0,0.0,26.8989390321,0.0,61.104691394,0.0,29.4585756118,273.601688018,0.0,0.0,185.635550196,0.0,2.717624282,53.3597569435,0.0,0.0,2.00550060897,35.3703811106,3.46983438695,35.4510255796,74.0891582997,27.3436626239,12.4220778461,58.4401226837,97.1353196187,22.0833795451,0.0,51.0312068537,45.6629262113,Southeast Region,5
285,2007,47,1022394316.01,1830559805.5,189932513.152,0.0,0.0,518349296.837,0.0,10819902.3327,0.0,61518873.2631,84583866.0323,157189864.398,239426361.788,0.0,0.0,0.0,481891727.621,44495210.9488,0.0,1015069268.33,49677236.8118,0.0,1362312.15811,291257099.742,0.0,0.0,566842370.004,0.0,17788652.9877,61393121.3715,0.0,83750759.751,90059312.9755,645180558.758,94958397.0826,0.0,97368641.67,262098379.896,140538218.096,230125961.478,9117012.13506,261113323.413,5.0,211376152.0,6175727.0,34227.0,165.550439003,296.412034649,30.7546808905,0.0,0.0,83.9333242608,0.0,1.75200463568,0.0,9.96139778573,13.6961795805,25.4528518501,38.7689355096,0.0,0.0,0.0,78.0299594884,7.20485393036,0.0,164.364336107,8.04394961302,0.0,0.220591382701,47.161589193,0.0,0.0,91.7855290566,0.0,2.88041440103,9.94103550425,0.0,13.5612794657,14.5827872533,104.47038199,15.3760678026,0.0,15.7663448643,42.4400851748,22.7565464108,37.2629751085,1.4762654073,42.2805806366,Southeast Region,5
286,2007,51,1656866053.28,4507922369.17,460320038.564,0.0,0.0,736172531.595,0.0,3417307.652,0.0,152945738.059,0.0,304010437.407,197865361.641,0.0,0.0,93763754.1131,0.0,0.0,0.0,1078437742.33,3137855511.08,0.0,0.0,53513717.4355,0.0,0.0,1385874918.79,0.0,152945738.059,33916333.0748,30615345.9225,0.0,252887053.843,917553916.123,14671054.0104,3667763.50261,1544317062.44,260867059.292,630551422.044,52291828.2229,252719384.654,578395825.037,5.0,344318364.0,7751000.0,44422.0,213.761586025,581.592358298,59.3884709797,0.0,0.0,94.9777488834,0.0,0.440886034318,0.0,19.7323878285,0.0,39.2220922987,25.5277205059,0.0,0.0,12.0969880161,0.0,0.0,0.0,139.135304133,404.832345643,0.0,0.0,6.90410494588,0.0,0.0,178.799499263,0.0,19.7323878285,4.37573643076,3.94985755677,0.0,32.6263777374,118.378779012,1.89279499554,0.473198748885,199.241009216,33.6559230154,81.3509769119,6.74646216268,32.6047457946,74.6220907028,Southeast Region,5
287,2007,54,48173453.7757,782003856.391,1121287.69937,0.0,0.0,0.0,0.0,29237314.7779,0.0,17814851.2984,0.0,0.0,3264309.51732,0.0,0.0,84950642.3826,0.0,272462.431622,0.0,260164944.564,433351497.495,0.0,0.0,29237314.7779,0.0,0.0,17814851.2984,0.0,0.0,0.0,0.0,1121287.69937,1650493.57617,294385178.044,0.0,372539978.622,2682707.01905,44888185.6098,26030641.5442,2782260.59984,28005994.1735,9038417.20286,5.0,53766821.0,1834052.0,29316.0,26.2661330081,426.380416908,0.611371814632,0.0,0.0,0.0,0.0,15.9413772226,0.0,9.71338397079,0.0,0.0,1.77983476876,0.0,0.0,46.3185571525,0.0,0.1485576372,0.0,141.852545383,236.280921967,0.0,0.0,15.9413772226,0.0,0.0,9.71338397079,0.0,0.0,0.0,0.0,0.611371814632,0.899916456117,160.51081324,0.0,203.124000095,1.46272135089,24.4748707287,14.1929681079,1.51700202603,15.2700109776,4.92811392635,Southeast Region,5
288,2008,01,327928080.655,1163259505.98,146276887.484,0.0,0.0,76027882.2086,0.0,48168609.5793,0.0,57454701.3831,0.0,0.0,64619711.0063,0.0,85371812.6427,0.0,0.0,5225421.0752,0.0,907318581.159,100723980.096,0.0,57519520.5377,68862872.5855,0.0,0.0,165882188.694,7593813.261,0.0,1807955.80331,2498030.49492,23763699.279,84783454.1629,231568922.706,0.0,256783573.829,1575604.06466,405284256.923,27348697.135,8561114.49057,0.0,147353882.667,5.0,159993535.0,4718206.0,33910.0,69.5027051924,246.546993916,31.0026496266,0.0,0.0,16.1137267446,0.0,10.2090942149,0.0,12.1772346064,0.0,0.0,13.6958223118,0.0,18.0941257424,0.0,0.0,1.10750168077,0.0,192.301603864,21.3479403179,0.0,12.1909726997,14.5951390392,0.0,0.0,35.1578944823,1.60947047691,0.0,0.383187127334,0.529444982885,5.03659638409,17.9694261257,49.0798669464,0.0,54.4239852666,0.333941346491,85.8979571734,5.796418625,1.81448510103,0.0,31.2309133318,Southeast Region,5
289,2008,05,211554762.213,162165558.093,3988871.04977,0.0,0.0,0.0,0.0,194846378.604,0.0,0.0,0.0,12719512.56,66332931.1222,0.0,9438666.12152,17665712.6617,0.0,9074681.63823,0.0,31985759.7304,27667806.819,0.0,0.0,193385454.582,0.0,12719512.56,1460924.02198,0.0,0.0,3988871.04977,0.0,0.0,9692956.65094,35760228.9612,0.0,0.0,44047108.5671,5305198.4962,23594172.2594,4896339.21359,0.0,38869553.9445,5.0,93232570.0,2874554.0,32434.0,73.5956820479,56.4141630642,1.38764867516,0.0,0.0,0.0,0.0,67.7831686598,0.0,0.0,0.0,4.42486471291,23.0759036435,0.0,3.28352367759,6.14554907011,0.0,3.15690073599,0.0,11.1272078139,9.62507812307,0.0,0.0,67.2749423325,0.0,4.42486471291,0.508226327277,0.0,0.0,1.38764867516,0.0,0.0,3.37198628063,12.4402703728,0.0,0.0,15.3231104954,1.84557273796,8.20794191356,1.70333874876,0.0,13.5219425151,Southeast Region,5
290,2008,12,1600190468.59,11129334157.7,0.0,0.0,0.0,137202205.846,0.0,828952223.297,0.0,23933226.2986,610102813.151,0.0,1308334746.06,0.0,74292723.302,1040202834.09,0.0,1603481287.21,104707865.056,2914114620.21,4084200081.77,0.0,0.0,1354715344.19,0.0,0.0,106537759.651,0.0,0.0,24676153.5316,114261211.221,0.0,771602229.779,1824404910.3,1692089071.49,200999212.198,2577239501.79,1266720848.83,277575564.176,97014330.0192,1556362747.93,865325741.182,5.0,741429592.0,18527305.0,40018.0,86.3693056595,600.699030847,0.0,0.0,0.0,7.40540547293,0.0,44.7421912306,0.0,1.29178130865,32.9299276474,0.0,70.6165708428,0.0,4.00990447893,56.1443142482,0.0,86.5469255895,5.65154322534,157.287561262,220.4422112,0.0,0.0,73.1199353705,0.0,0.0,5.75031067123,0.0,0.0,1.33188035344,6.16717926437,0.0,41.6467602697,98.4711435527,91.3294767636,10.8488100238,139.10493198,68.3704860924,14.9819719693,5.23628935883,84.0037311381,46.7054296986,Southeast Region,5
291,2008,13,2148579463.3,3088831161.06,55036448.3092,0.0,0.0,465615931.551,0.0,621998623.839,0.0,484892150.899,0.0,521036308.699,241655780.373,0.0,0.0,9383819.14459,0.0,887523.808574,0.0,2554771188.38,282132849.35,0.0,0.0,623195285.154,147653047.996,0.0,1003829316.21,346712671.646,0.0,27189142.293,0.0,0.0,40402277.6454,583865016.604,448020024.133,321512978.789,177499775.626,510979367.564,76715962.4647,42162366.9961,131542995.044,756130396.195,5.0,341179888.0,9504843.0,35895.0,226.051020864,324.974453661,5.79035848453,0.0,0.0,48.9872301469,0.0,65.4401786373,0.0,51.0152719933,0.0,54.8179816015,25.4244894285,0.0,0.0,0.987267137878,0.0,0.0933759567174,0.0,268.786258583,29.6830625556,0.0,0.0,65.5660788037,15.5345067768,0.0,105.61240372,36.4774748669,0.0,2.86055669652,0.0,0.0,4.25070436675,61.4281600026,47.1359731174,33.8262271969,18.6746667595,53.75989562,8.07124983177,4.4358825281,13.8395757872,79.552118451,Southeast Region,5
292,2008,21,657186449.805,2331466209.28,26944823.9412,0.0,85905324.1456,39739127.8333,0.0,11752211.3304,0.0,93957857.5774,398887104.977,0.0,89694751.6429,0.0,19879536.0943,398693644.731,0.0,476929367.066,0.0,406336321.663,939932588.079,0.0,0.0,90392804.0766,0.0,9942261.09155,547203302.785,0.0,0.0,9428693.9439,0.0,219387.907737,35899839.4479,787866851.484,52737861.3668,95704983.0972,234934532.654,202798193.041,61747723.8505,446833334.995,350816222.739,62126666.6002,5.0,141364052.0,4289878.0,32953.0,153.194671225,543.480772478,6.28102336272,0.0,20.0251205619,9.26346339764,0.0,2.73952110768,0.0,21.9022213633,92.9833214318,0.0,20.9084621155,0.0,4.63405628186,92.9382245209,0.0,111.17550827,0.0,94.7197849595,219.10473633,0.0,0.0,21.071182928,0.0,2.31760928669,127.556844923,0.0,0.0,2.19789326034,0.0,0.0511408267875,8.36849892886,183.657169617,12.2935573848,22.3094883111,54.7648517403,47.2736504491,14.3938181576,104.159916668,81.7776689077,14.482152313,Southeast Region,5
293,2008,22,646017610.866,2684705671.18,18388695.5394,0.0,0.0,19276219.348,0.0,406814986.189,0.0,2094157.30113,0.0,199443552.489,118470467.396,0.0,0.0,74302695.4796,0.0,1175375701.79,0.0,77528694.9411,1239028111.57,0.0,0.0,342713828.419,0.0,0.0,231548978.35,14958266.4366,0.0,49227654.843,0.0,7568882.81694,231249813.022,100369967.79,234346174.174,1216605670.18,289453424.944,244906710.278,33317045.4432,64131074.3027,68902761.296,201423029.747,5.0,167924362.0,4435586.0,37858.0,145.644253288,605.265160269,4.14571953727,0.0,0.0,4.34581120691,0.0,91.7161759886,0.0,0.472126411511,0.0,44.9644201439,26.7090903876,0.0,0.0,16.7514947246,0.0,264.987693124,0.0,17.4787942205,279.338087813,0.0,0.0,77.2646113543,0.0,0.0,52.2025676766,3.3723315108,0.0,11.098343002,0.0,1.70639974446,52.1351210464,22.6283444374,52.8331936691,274.282962878,65.257087777,55.2140597157,7.51130638504,14.4583092973,15.5340830492,45.4106920139,Southeast Region,5
294,2008,28,529138703.019,955873114.012,70333768.7851,0.0,0.0,62101736.1561,0.0,130301458.93,0.0,0.0,27149253.5825,239252485.565,7394369.70851,0.0,8955015.50674,69805243.371,0.0,26456187.2376,0.0,109040776.234,724967341.118,9254180.83547,0.0,127713678.836,0.0,0.0,313939109.883,0.0,0.0,9333958.25646,68184764.507,9967191.53562,164092182.81,64903918.0686,0.0,0.0,260308738.619,183966732.815,27568085.0427,250102214.821,0.0,4931241.83528,5.0,90505194.0,2947806.0,30703.0,179.502553092,324.265950341,23.8597006672,0.0,0.0,21.0671041975,0.0,44.2028610192,0.0,0.0,9.20998653999,81.1629006676,2.50843159574,0.0,3.03785781925,23.6804061634,0.0,8.97487393594,0.0,36.9904858849,245.934549668,3.13934527424,0.0,43.3249945336,0.0,0.0,106.499243805,0.0,0.0,3.16640859557,23.1306824489,3.38122370862,55.6658690599,22.0177033592,0.0,0.0,88.305926041,62.4080189861,9.35206897697,84.8435123684,0.0,1.67285154969,Southeast Region,5
295,2008,37,1474194995.96,3264493064.35,383029348.119,0.0,0.0,851903190.1,0.0,39818905.2543,0.0,0.0,0.0,199443552.489,416882896.718,0.0,174074332.612,345366427.667,0.0,58157739.9057,0.0,422326708.483,1847684958.96,0.0,0.0,260592945.682,0.0,0.0,1122837283.98,0.0,0.0,32409577.2794,8167213.47441,50187975.5482,17949919.724,732276947.317,139680291.985,119666131.493,252995143.549,1076346991.89,9358888.70053,102005404.92,457079747.504,357133597.264,5.0,334365355.0,9309449.0,35917.0,158.354699184,350.664476958,41.1441480714,0.0,0.0,91.5095179209,0.0,4.2772569305,0.0,0.0,0.0,21.4237762609,44.7806198539,0.0,18.6986719205,37.0984821622,0.0,6.24717315769,0.0,45.3653818269,198.474148037,0.0,0.0,27.9923060625,0.0,0.0,120.612646783,0.0,0.0,3.4813636424,0.877303637885,5.3910790583,1.92813986348,78.6595369196,15.0041417043,12.8542657566,27.1761673059,115.618764536,1.00531070104,10.9571903687,49.0984748404,38.3624849616,Southeast Region,5
296,2008,45,876335025.279,2295275182.24,45886975.3388,0.0,0.0,202864009.414,0.0,603850257.781,0.0,9772734.07194,0.0,13961048.6742,57173485.9741,32364702.4801,49636514.1256,37964080.2162,0.0,154695399.834,0.0,720479861.187,1242961138.42,0.0,0.0,642976096.69,0.0,0.0,176587321.373,0.0,0.0,37026695.5195,9972177.62443,9772734.07194,38377925.5876,309992121.98,529542576.212,14958266.4366,504614126.587,660861197.26,80271043.7878,51426520.0092,0.0,105231404.382,5.0,151491380.0,4528996.0,33449.0,193.494325294,506.795586095,10.1318206814,0.0,0.0,44.7922695038,0.0,133.329828019,0.0,2.15781468386,0.0,3.08259240551,12.6238764561,7.14610975149,10.9597169275,8.38244949128,0.0,34.1566651493,0.0,159.08158479,274.445183529,0.0,0.0,141.968793236,0.0,0.0,38.9903902263,0.0,0.0,8.17547542976,2.20185171822,2.15781468386,8.47382633758,68.4461019572,116.922729941,3.30277757734,111.418541016,145.917814293,17.7238054058,11.3549493109,0.0,23.2350402566,Southeast Region,5
297,2008,47,1704200281.22,2847970163.24,240269647.683,0.0,0.0,551825407.114,0.0,15790943.2683,0.0,702410275.332,56188234.8248,137715772.993,371249214.691,0.0,0.0,17949919.724,0.0,38602299.5842,0.0,2183015387.07,237153342.175,0.0,14210353.1148,72113802.491,0.0,0.0,1453360125.25,7080246.11334,0.0,110546575.056,0.0,46889179.1901,226059294.568,384143240.359,369155057.39,0.0,164137057.609,619636214.96,81279230.9457,599412638.738,155147139.481,249000289.193,5.0,220580209.0,6247411.0,35307.0,272.785043471,455.864063249,38.4590749165,0.0,0.0,88.3286544001,0.0,2.5275979551,0.0,112.432217975,8.99384318157,22.0436550426,59.4244903514,0.0,0.0,2.87317734082,0.0,6.17892749239,0.0,349.427208658,37.9602594059,0.0,2.27459872815,11.5429899667,0.0,0.0,232.633986343,1.13330883999,0.0,17.6947818953,0.0,7.50537769807,36.1844761883,61.4883894079,59.0892863283,0.0,26.2728124673,99.1828799098,13.0100662411,95.9457667725,24.8338294825,39.8565564508,Southeast Region,5
298,2008,51,2057756858.37,3527341716.61,606672384.049,0.0,0.0,667806818.975,0.0,4532354.7303,0.0,145833125.58,264908904.157,368003270.874,31517067.382,0.0,0.0,0.0,299165328.733,176338016.933,0.0,1319801753.11,1700519550.45,0.0,0.0,318331854.127,0.0,0.0,1421972696.18,0.0,250524037.934,2109115.56757,64819154.5588,0.0,175480409.657,580016753.258,97228731.8382,0.0,122607923.892,779768446.036,522251917.151,228357881.511,696172678.228,325456975.04,5.0,357348367.0,7833496.0,45618.0,262.686909952,450.289591852,77.4459301503,0.0,0.0,85.250164036,0.0,0.578586461307,0.0,18.6166081632,33.8174557257,46.9781654161,4.0233718613,0.0,0.0,0.0,38.1905254988,22.5107687465,0.0,168.481831498,217.083094247,0.0,0.0,40.6372651658,0.0,0.0,181.524659766,0.0,31.981127958,0.269243204767,8.27461385808,0.0,22.4012892401,74.0431543283,12.4119207871,0.0,15.6517503669,99.5428409021,66.6690730615,29.151464622,88.871262362,41.5468361814,Southeast Region,5
299,2008,54,18702819.1346,954262607.326,0.0,0.0,0.0,0.0,0.0,18702819.1346,0.0,0.0,0.0,0.0,473678.43716,0.0,0.0,0.0,0.0,643205.456776,0.0,77005155.6158,876140567.816,0.0,0.0,18702819.1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127564096.172,0.0,409133517.486,2074212.94588,333065746.567,21155974.8302,1690284.10734,58935569.7604,643205.456776,5.0,57780373.0,1840310.0,31397.0,10.1628633951,518.5336206,0.0,0.0,0.0,0.0,0.0,10.1628633951,0.0,0.0,0.0,0.0,0.257390568524,0.0,0.0,0.0,0.0,0.349509298311,0.0,41.8435783188,476.083142414,0.0,0.0,10.1628633951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3166347907,0.0,222.317716845,1.12709975269,180.983500914,11.4958756026,0.91847792347,32.0248054732,0.349509298311,Southeast Region,5
300,2009,01,742307000.0,1600994000.0,426729000.0,0.0,0.0,49800000.0,0.0,92303000.0,0.0,173475000.0,0.0,0.0,55730000.0,0.0,130120000.0,19330000.0,7909000.0,124520000.0,0.0,958760000.0,304625000.0,0.0,125000000.0,177730000.0,0.0,0.0,374899000.0,21495000.0,0.0,3213000.0,27385000.0,12585000.0,289465000.0,541625000.0,12250000.0,78500000.0,135875000.0,250724000.0,0.0,19255000.0,70820000.0,202480000.0,5.0,157141435.0,4757938.0,33027.0,156.014433143,336.489042102,89.6878017326,0.0,0.0,10.4667189862,0.0,19.3997904134,0.0,36.4601220108,0.0,0.0,11.7130572109,0.0,27.3479814155,4.06268429727,1.66227470808,26.1710009672,0.0,201.507459744,64.0245837588,0.0,26.2718850056,37.3544169764,0.0,0.0,78.7944273339,4.51771334557,0.0,0.675292532185,5.75564456704,2.64505338237,60.8383295453,113.836077729,2.57464473055,16.4987437835,28.5575390011,52.6959367692,0.0,4.04692116627,14.8845991688,42.5562502075,Southeast Region,5
301,2009,05,634505000.0,283390000.0,28000000.0,0.0,0.0,0.0,0.0,598490000.0,0.0,0.0,0.0,8015000.0,162110000.0,0.0,6850000.0,38825000.0,0.0,14085000.0,0.0,17700000.0,43820000.0,0.0,0.0,597770000.0,0.0,8015000.0,720000.0,0.0,0.0,28000000.0,0.0,0.0,0.0,44395000.0,0.0,0.0,75785000.0,54060000.0,0.0,16455000.0,0.0,92695000.0,5.0,91625136.0,2896843.0,31629.0,219.033271738,97.8271863542,9.66569468901,0.0,0.0,0.0,0.0,206.600771944,0.0,0.0,0.0,2.76680510473,55.9609202156,0.0,2.36464316499,13.4025212965,0.0,4.86218963195,0.0,6.11009985698,15.1268121883,0.0,0.0,206.352225509,0.0,2.76680510473,0.24854643486,0.0,0.0,9.66569468901,0.0,0.0,0.0,15.3253041328,0.0,0.0,26.161238286,18.6616948174,0.0,5.6803216467,0.0,31.9986274714,Southeast Region,5
302,2009,12,2454950000.0,6069323000.0,12750000.0,0.0,0.0,33445000.0,0.0,784280000.0,0.0,0.0,1516785000.0,107690000.0,771571000.0,0.0,39000000.0,1193482000.0,0.0,715893000.0,0.0,1633375000.0,1716002000.0,0.0,0.0,2064225000.0,0.0,0.0,63590000.0,0.0,0.0,0.0,314385000.0,12750000.0,22570000.0,826214000.0,662615000.0,135400000.0,1573030000.0,844180000.0,46130000.0,460848000.0,547880000.0,950456000.0,5.0,699091341.0,18652644.0,37479.0,131.614048925,325.386738738,0.683549206214,0.0,0.0,1.79304338838,0.0,42.0465859961,0.0,0.0,81.3174260979,5.77344423665,41.3652348697,0.0,2.09085639548,63.9846018613,0.0,38.3802425007,0.0,87.5680144863,91.9977886245,0.0,0.0,110.666616486,0.0,0.0,3.40916815868,0.0,0.0,0.0,16.8547150742,0.683549206214,1.21001612426,44.2947391265,35.5239182177,7.25902451148,84.3328163021,45.2579269727,2.47310783393,24.7068458498,29.3727795373,50.9555642621,Southeast Region,5
303,2009,13,3091721000.0,4060700000.0,214355000.0,0.0,0.0,399655000.0,0.0,654706000.0,0.0,667750000.0,0.0,1155255000.0,282155000.0,0.0,0.0,206830000.0,125000000.0,1120000.0,0.0,2872480000.0,573115000.0,0.0,0.0,959736000.0,493555000.0,0.0,1456030000.0,169195000.0,0.0,5240000.0,0.0,7965000.0,46490000.0,422595000.0,468985000.0,320625000.0,376615000.0,333150000.0,7505000.0,241600000.0,641770000.0,1201365000.0,5.0,330916053.0,9620846.0,34396.0,321.356458673,422.07306925,22.2802651659,0.0,0.0,41.5405256461,0.0,68.0507722502,0.0,69.4065781741,0.0,120.078317437,29.3274624706,0.0,0.0,21.4981094178,12.9926203995,0.116413878779,0.0,298.568337961,59.5701251221,0.0,0.0,99.7558842538,51.3005820902,0.0,151.341160642,17.5862912679,0.0,0.544650647147,0.0,0.827889771856,4.83221537898,43.9249313418,48.7467526245,33.3260713247,39.145725854,34.6279318887,0.780076928786,25.1121367081,66.7061919503,124.87103525,Southeast Region,5
304,2009,21,597050000.0,3254054000.0,51310000.0,0.0,0.0,65510000.0,0.0,256995000.0,0.0,223235000.0,0.0,0.0,183075000.0,0.0,135190000.0,76278000.0,5435000.0,1114366000.0,0.0,470200000.0,1269510000.0,0.0,0.0,0.0,0.0,1410000.0,276845000.0,8000000.0,0.0,40420000.0,3200000.0,267175000.0,695929000.0,809556000.0,96435000.0,0.0,115019000.0,404650000.0,33960000.0,116080000.0,69420000.0,913005000.0,5.0,139231485.0,4317074.0,32251.0,138.299690948,753.763776113,11.8853649486,0.0,0.0,15.1746298535,0.0,59.5299038191,0.0,51.7097923269,0.0,0.0,42.4071952438,0.0,31.3151917248,17.6689118602,1.25895456043,258.129927817,0.0,108.916363259,294.067231648,0.0,0.0,0.0,0.0,0.326610106753,64.1279255347,1.85310698867,0.0,9.36282306025,0.741242795467,61.8879824622,161.20386169,187.524235165,22.3380465565,0.0,26.6428140912,93.7324678706,7.8664391669,26.8885824056,16.0803358942,211.486993274,Southeast Region,5
305,2009,22,650322000.0,1736303000.0,11935000.0,0.0,0.0,25685000.0,0.0,293082000.0,0.0,600000.0,0.0,319020000.0,59571000.0,0.0,0.0,155221000.0,0.0,284821000.0,0.0,111395000.0,640295000.0,485000000.0,600000.0,238452000.0,0.0,0.0,353810000.0,32465000.0,0.0,18125000.0,0.0,6870000.0,207800000.0,122426000.0,0.0,78750000.0,182412000.0,322065000.0,39795000.0,99815000.0,647245000.0,35995000.0,5.0,163264223.0,4491648.0,36348.0,144.784720441,386.562571243,2.65715389986,0.0,0.0,5.71839111168,0.0,65.2504381465,0.0,0.133581260152,0.0,71.0251560229,13.2626154142,0.0,0.0,34.5576946368,0.0,63.4112468297,0.0,24.8004741244,142.552354949,107.97818529,0.133581260152,53.0878644097,0.0,0.0,78.7706427574,7.2278593514,0.0,4.03526723376,0.0,1.52950542874,46.2636430994,27.2563655923,0.0,17.532540395,40.6113747115,71.7030809182,8.85977707959,22.2223558035,144.099671212,8.01376243196,Southeast Region,5
306,2009,28,965272000.0,1154495000.0,85730000.0,0.0,0.0,80785000.0,0.0,161815000.0,0.0,3000000.0,17415000.0,616527000.0,31720000.0,0.0,60020000.0,6655000.0,0.0,26500000.0,0.0,24510000.0,992940000.0,12150000.0,3000000.0,161815000.0,0.0,0.0,769907000.0,3000000.0,0.0,6665000.0,13385000.0,7500000.0,557880000.0,130385000.0,13580000.0,0.0,151565000.0,109295000.0,12915000.0,74555000.0,78325000.0,25995000.0,5.0,89320552.0,2958774.0,30188.0,326.240530706,390.19370861,28.9748389029,0.0,0.0,27.3035385602,0.0,54.6898816875,0.0,1.0139334738,5.88588381539,208.372454267,10.7206565963,0.0,20.2854290324,2.24924242271,0.0,8.95641235187,0.0,8.28383648092,335.591701157,4.10643056888,1.0139334738,54.6898816875,0.0,0.0,260.211493004,1.0139334738,0.0,2.25262220095,4.52383318226,2.53483368449,188.551068787,44.0672386603,4.58973885805,0.0,51.2256089853,36.9392863395,4.3649836047,25.197936713,26.4721131117,8.78573355045,Southeast Region,5
